transaction_id,customer_id,amount,payment_method,customer_type,subscription_type,payment_status,failure_reason,retry_count,previous_success_rate,days_since_last_payment,checkout_completed,customer_tenure_days,recovered
TX001549,C00293,4659.03,UPI,returning,one_time,failed,expired_card,3,0.76,164,1,950,1
TX001550,C00432,692.38,CARD,returning,one_time,success,none,1,0.86,17,1,562,0
TX001551,C00705,713.63,UPI,returning,one_time,success,none,3,0.92,141,0,826,0
TX001552,C02997,298.54,UPI,returning,yearly,success,none,0,0.56,30,1,1423,0
TX001553,C01999,714.1,NETBANKING,returning,one_time,failed,expired_card,3,0.71,330,1,578,0
TX001554,C02633,2877.77,CARD,returning,one_time,success,none,2,0.82,303,0,265,0
TX001555,C00399,4023.82,UPI,new,monthly,success,none,2,0.71,61,1,1275,0
TX001556,C02865,2864.95,NETBANKING,returning,one_time,failed,expired_card,2,0.83,342,1,32,1
TX001557,C00964,182.33,UPI,new,one_time,success,none,2,0.94,198,1,773,0
TX001558,C02235,3239.41,UPI,returning,monthly,failed,card_declined,3,0.53,286,1,163,0
TX001559,C02042,174.42,WALLET,returning,monthly,success,none,3,0.87,21,1,559,0
TX001560,C01829,2692.21,NETBANKING,returning,one_time,success,none,1,0.99,219,1,636,0
TX001561,C02109,759.16,UPI,returning,monthly,success,none,3,0.86,303,1,707,0
TX001562,C00939,2213.95,CARD,returning,one_time,success,none,2,0.95,203,1,1347,0
TX001563,C00710,289.33,CARD,new,monthly,success,none,3,0.93,141,1,353,0
TX001564,C00807,3537.47,UPI,returning,monthly,success,none,0,0.86,102,0,787,0
TX001565,C01464,253.41,UPI,returning,one_time,success,none,0,0.92,84,1,1020,0
TX001566,C01326,562.02,UPI,new,one_time,failed,insufficient_funds,0,0.66,66,1,176,0
TX001567,C00011,404.2,NETBANKING,returning,monthly,failed,expired_card,2,0.89,220,1,862,1
TX001568,C01086,189.75,UPI,new,yearly,success,none,0,0.84,146,1,1195,0
TX001569,C01869,1205.35,CARD,returning,yearly,success,none,1,0.98,223,1,1103,0
TX001570,C02274,6674.76,UPI,returning,monthly,success,none,0,0.87,148,0,1246,0
TX001571,C02612,15786.42,UPI,returning,monthly,success,none,2,0.69,270,1,186,0
TX001572,C00772,1208.52,CARD,new,monthly,success,none,1,0.79,245,1,968,0
TX001573,C01595,3349.88,CARD,new,yearly,success,none,0,0.71,200,1,900,0
TX001574,C01608,1383.12,UPI,returning,monthly,success,none,3,0.78,346,0,22,0
TX001575,C01334,1806.02,UPI,returning,one_time,success,none,3,0.97,300,0,1131,0
TX001576,C00885,778.88,CARD,returning,one_time,success,none,2,0.91,277,1,1271,0
TX001577,C01390,1332.85,UPI,returning,one_time,success,none,2,0.79,279,1,1130,0
TX001578,C00226,1877.09,UPI,returning,one_time,failed,insufficient_funds,2,0.63,211,1,754,1
TX001579,C00825,614.95,CARD,returning,yearly,success,none,1,0.58,3,1,1010,0
TX001580,C02266,1014.86,UPI,returning,one_time,success,none,2,0.89,66,1,255,0
TX001581,C00937,1034.39,UPI,returning,one_time,success,none,0,0.51,113,1,12,0
TX001582,C02801,2505.9,UPI,returning,yearly,success,none,0,0.66,199,0,320,0
TX001583,C02554,377.65,NETBANKING,new,one_time,success,none,3,0.81,13,1,509,0
TX001584,C02307,1041.54,UPI,returning,one_time,success,none,3,0.94,123,1,1411,0
TX001585,C01912,7420.53,CARD,returning,one_time,success,none,0,0.8,270,1,1037,0
TX001586,C01797,3512.42,UPI,returning,monthly,success,none,3,0.51,202,1,1120,0
TX001587,C00054,4226.71,UPI,new,one_time,success,none,2,0.98,93,1,777,0
TX001588,C00727,1123.76,UPI,returning,monthly,success,none,2,0.84,84,1,414,0
TX001589,C02737,1511.71,UPI,new,one_time,failed,expired_card,0,0.95,21,1,991,1
TX001590,C01545,2987.63,NETBANKING,returning,monthly,success,none,1,0.84,202,1,171,0
TX001591,C01044,5220.01,UPI,returning,one_time,success,none,1,0.93,71,1,1350,0
TX001592,C01914,155.77,CARD,new,monthly,failed,card_declined,1,0.88,314,1,268,1
TX001593,C01777,294.29,UPI,returning,one_time,success,none,3,0.62,303,1,87,0
TX001594,C01597,4062.05,UPI,returning,one_time,success,none,1,0.74,211,1,57,0
TX001595,C01915,831.4,UPI,returning,monthly,success,none,2,0.97,363,1,943,0
TX001596,C02467,560.19,CARD,returning,one_time,success,none,1,0.96,219,1,251,0
TX001597,C02738,312.89,NETBANKING,returning,one_time,failed,insufficient_funds,0,0.84,17,1,1011,1
TX001598,C00850,629.54,NETBANKING,returning,monthly,success,none,3,0.95,276,1,912,0
TX001599,C02110,269.79,UPI,returning,one_time,success,none,2,0.83,56,1,1365,0
TX001600,C02264,8875.89,CARD,new,monthly,success,none,2,0.78,139,1,58,0
TX001601,C00003,1072.3,UPI,new,one_time,success,none,0,0.76,87,1,142,0
TX001602,C00160,1034.89,CARD,returning,monthly,success,none,3,0.69,91,0,1414,0
TX001603,C00781,1974.51,NETBANKING,returning,yearly,failed,bank_timeout,0,0.57,103,1,1480,1
TX001604,C00893,2870.8,UPI,returning,one_time,success,none,1,0.83,286,1,264,0
TX001605,C02031,2823.94,UPI,new,monthly,success,none,3,0.91,349,1,1350,0
TX001606,C02377,3208.7,CARD,returning,one_time,success,none,3,0.94,37,1,1435,0
TX001607,C00580,583.56,CARD,returning,yearly,success,none,2,0.65,194,1,436,0
TX001608,C01934,814.14,UPI,returning,one_time,success,none,1,0.93,127,1,1457,0
TX001609,C01381,2366.18,WALLET,returning,monthly,failed,network_error,1,0.82,275,1,149,1
TX001610,C01291,647.17,CARD,returning,monthly,failed,expired_card,2,0.78,310,1,1476,0
TX001611,C01641,1091.05,UPI,returning,one_time,success,none,0,0.81,25,1,575,0
TX001612,C00952,1633.96,UPI,returning,one_time,success,none,2,0.85,197,1,1409,0
TX001613,C02683,2404.71,CARD,new,one_time,failed,expired_card,0,0.91,295,1,671,1
TX001614,C00988,185.36,UPI,returning,monthly,failed,card_declined,0,0.71,355,1,1476,1
TX001615,C01219,2241.15,UPI,returning,one_time,failed,network_error,3,0.6,7,1,964,1
TX001616,C00921,868.07,CARD,new,monthly,success,none,1,0.81,107,1,1389,0
TX001617,C02786,2224.88,CARD,returning,one_time,success,none,1,0.72,144,1,391,0
TX001618,C01356,2384.95,CARD,new,one_time,success,none,1,0.3,289,1,487,0
TX001619,C00170,5474.82,UPI,returning,monthly,success,none,2,0.84,47,1,1240,0
TX001620,C00521,4244.82,CARD,returning,yearly,success,none,2,0.81,188,1,634,0
TX001621,C01487,4215.7,WALLET,returning,monthly,success,none,0,0.68,212,0,719,0
TX001622,C00040,4645.57,UPI,new,monthly,failed,insufficient_funds,0,0.6,147,1,849,0
TX001623,C01561,1467.59,CARD,returning,monthly,success,none,2,0.66,185,1,799,0
TX001624,C01419,1132.5,NETBANKING,new,monthly,success,none,3,0.55,162,0,905,0
TX001625,C00955,2624.95,CARD,returning,one_time,success,none,2,0.93,197,1,1024,0
TX001626,C00984,2280.34,CARD,new,yearly,success,none,0,0.67,215,1,434,0
TX001627,C00975,805.07,UPI,returning,monthly,failed,expired_card,3,0.93,248,1,1413,1
TX001628,C00038,1643.89,UPI,new,monthly,success,none,0,0.85,285,1,1319,0
TX001629,C02376,1058.81,CARD,new,monthly,failed,bank_timeout,2,0.96,132,0,161,1
TX001630,C01275,466.88,CARD,new,one_time,success,none,1,0.71,245,1,1183,0
TX001631,C01200,3985.67,WALLET,returning,one_time,failed,bank_timeout,3,0.83,278,1,244,1
TX001632,C01626,1158.87,UPI,returning,one_time,success,none,2,0.9,207,1,1155,0
TX001633,C00914,8507.54,UPI,new,monthly,success,none,3,0.8,28,0,486,0
TX001634,C00454,215.83,UPI,returning,one_time,failed,card_declined,1,0.62,42,1,1097,1
TX001635,C00037,628.43,CARD,returning,one_time,failed,expired_card,1,0.64,178,1,1157,1
TX001636,C01712,1133.02,UPI,new,yearly,success,none,2,0.82,350,1,1031,0
TX001637,C00796,3419.95,CARD,returning,monthly,success,none,0,0.92,236,1,1265,0
TX001638,C00973,1635.12,UPI,returning,one_time,failed,card_declined,3,0.82,205,1,559,1
TX001639,C00593,1495.88,UPI,new,monthly,failed,network_error,3,0.88,269,1,1474,0
TX001640,C01138,355.22,UPI,returning,one_time,success,none,1,0.8,12,1,571,0
TX001641,C01325,344.83,NETBANKING,returning,monthly,success,none,2,0.89,152,1,769,0
TX001642,C02272,1513.99,CARD,returning,monthly,success,none,1,0.72,155,1,999,0
TX001643,C00318,280.31,NETBANKING,new,one_time,success,none,1,0.59,248,1,1438,0
TX001644,C02397,644.27,CARD,returning,one_time,success,none,0,0.92,298,1,249,0
TX001645,C02163,1809.7,UPI,returning,one_time,success,none,1,0.81,301,1,153,0
TX001646,C02746,410.62,UPI,returning,one_time,failed,bank_timeout,2,0.79,183,1,1233,1
TX001647,C01347,5460.83,WALLET,new,one_time,success,none,1,0.81,14,1,421,0
TX001648,C01592,3729.15,CARD,new,yearly,failed,bank_timeout,2,0.75,102,1,1413,1
TX001649,C01890,227.83,UPI,returning,one_time,failed,card_declined,1,0.9,292,1,1020,1
TX001650,C02088,431.66,CARD,returning,yearly,failed,network_error,0,0.73,178,1,5,1
TX001651,C01997,111.52,UPI,returning,monthly,success,none,0,0.95,74,0,679,0
TX001652,C01773,501.4,UPI,returning,monthly,success,none,1,0.72,320,1,87,0
TX001653,C01313,2359.93,UPI,new,one_time,success,none,0,0.85,227,1,315,0
TX001654,C01286,724.95,NETBANKING,returning,one_time,failed,insufficient_funds,3,0.88,142,1,552,1
TX001655,C00216,1738.53,UPI,new,monthly,success,none,3,0.95,81,1,657,0
TX001656,C02384,239.29,UPI,returning,yearly,success,none,1,0.91,2,1,1105,0
TX001657,C02140,2435.67,UPI,returning,one_time,success,none,1,0.87,81,1,566,0
TX001658,C02401,629.48,UPI,returning,monthly,success,none,0,0.82,248,1,447,0
TX001659,C02619,1110.06,UPI,returning,one_time,failed,network_error,0,0.92,304,1,429,1
TX001660,C02864,999.37,UPI,returning,monthly,success,none,1,0.76,129,0,1221,0
TX001661,C01705,307.49,UPI,returning,monthly,success,none,2,0.9,362,1,887,0
TX001662,C02829,346.17,NETBANKING,new,monthly,success,none,2,0.74,293,1,667,0
TX001663,C00363,2886.48,UPI,returning,one_time,failed,card_declined,3,0.7,176,1,976,0
TX001664,C02605,1634.34,UPI,new,one_time,success,none,0,0.77,223,1,505,0
TX001665,C01717,3133.95,UPI,returning,monthly,failed,card_declined,0,0.94,246,1,322,1
TX001666,C01194,1517.26,CARD,returning,yearly,success,none,3,0.78,156,1,189,0
TX001667,C00356,1265.21,NETBANKING,returning,one_time,success,none,2,0.72,18,1,618,0
TX001668,C00191,195.19,UPI,returning,one_time,success,none,2,0.75,336,1,299,0
TX001669,C02470,836.84,NETBANKING,returning,one_time,success,none,3,0.5,314,1,743,0
TX001670,C00700,1067.01,CARD,returning,one_time,success,none,1,0.86,163,1,1163,0
TX001671,C02055,7731.88,CARD,new,monthly,success,none,0,0.8,339,1,381,0
TX001672,C02181,2179.73,UPI,returning,one_time,success,none,1,0.87,176,1,450,0
TX001673,C00557,5095.24,UPI,returning,monthly,success,none,1,0.8,72,1,241,0
TX001674,C00826,1993.28,CARD,new,monthly,success,none,2,0.75,187,1,223,0
TX001675,C02809,538.45,NETBANKING,returning,monthly,success,none,1,0.92,252,1,1281,0
TX001676,C01055,1232.9,CARD,returning,one_time,success,none,0,0.71,172,1,1488,0
TX001677,C02583,1388.84,UPI,returning,yearly,success,none,0,0.96,307,1,1313,0
TX001678,C00426,428.74,UPI,returning,one_time,success,none,0,0.95,99,0,860,0
TX001679,C02720,746.66,CARD,new,monthly,success,none,3,0.5,268,1,752,0
TX001680,C02411,892.68,CARD,returning,monthly,success,none,1,0.8,250,1,663,0
TX001681,C01575,5462.27,UPI,new,monthly,success,none,1,0.79,109,1,1144,0
TX001682,C02130,136.9,UPI,returning,one_time,success,none,0,0.86,146,0,97,0
TX001683,C02404,3662.2,UPI,returning,yearly,success,none,3,0.83,96,1,651,0
TX001684,C00589,429.75,CARD,new,one_time,failed,network_error,3,0.64,166,1,162,0
TX001685,C02013,278.08,CARD,returning,yearly,failed,card_declined,2,0.9,245,1,1476,1
TX001686,C01548,3568.65,NETBANKING,new,one_time,success,none,2,0.89,326,0,1079,0
TX001687,C00295,2279.93,CARD,new,one_time,success,none,0,0.86,141,1,1039,0
TX001688,C01986,3844.96,UPI,returning,one_time,success,none,1,0.83,228,1,1043,0
TX001689,C01248,2442.32,CARD,returning,one_time,success,none,1,0.71,251,1,1355,0
TX001690,C01549,8602.82,WALLET,new,one_time,success,none,1,0.83,332,1,1095,0
TX001691,C01691,1917.4,NETBANKING,new,one_time,success,none,3,0.86,291,1,1362,0
TX001692,C01137,937.79,NETBANKING,new,yearly,success,none,1,0.87,2,1,885,0
TX001693,C01257,1545.23,UPI,new,monthly,success,none,3,0.82,341,0,783,0
TX001694,C02065,3802.71,CARD,returning,one_time,success,none,0,0.56,219,0,850,0
TX001695,C00360,503.02,NETBANKING,returning,one_time,failed,bank_timeout,1,0.83,155,0,1034,1
TX001696,C02914,571.41,CARD,new,monthly,success,none,3,0.9,267,1,1308,0
TX001697,C00700,805.16,UPI,returning,one_time,success,none,0,0.97,210,1,652,0
TX001698,C00448,133.68,WALLET,new,monthly,success,none,0,0.73,263,1,744,0
TX001699,C02904,1259.01,UPI,returning,monthly,success,none,3,0.78,130,1,1325,0
TX001700,C02413,166.31,UPI,new,monthly,success,none,3,0.72,58,1,1168,0
TX001701,C00675,1156.39,UPI,returning,monthly,success,none,1,0.73,346,0,658,0
TX001702,C01008,2605.27,CARD,returning,monthly,success,none,2,0.62,200,1,523,0
TX001703,C01350,680.7,UPI,returning,one_time,success,none,1,0.7,344,1,420,0
TX001704,C02515,5867.1,UPI,returning,one_time,success,none,2,0.78,1,1,554,0
TX001705,C02462,254.55,CARD,new,one_time,failed,card_declined,3,0.75,52,1,323,1
TX001706,C00586,3609.27,CARD,returning,monthly,success,none,2,0.59,112,1,1160,0
TX001707,C01257,2154.12,CARD,new,monthly,success,none,3,0.94,352,1,1346,0
TX001708,C01248,197.15,UPI,new,monthly,failed,insufficient_funds,0,0.94,227,1,721,1
TX001709,C00994,16494.7,CARD,new,one_time,success,none,2,0.85,290,1,1089,0
TX001710,C01436,1028.91,UPI,new,one_time,success,none,2,0.66,229,1,1039,0
TX001711,C00572,456.01,UPI,new,one_time,success,none,0,0.73,135,1,1354,0
TX001712,C02383,268.52,UPI,returning,monthly,success,none,1,0.8,279,1,643,0
TX001713,C01246,880.05,NETBANKING,new,monthly,success,none,2,0.9,209,1,696,0
TX001714,C02085,965.45,UPI,returning,monthly,success,none,3,0.87,70,1,620,0
TX001715,C00989,1215.18,UPI,new,yearly,success,none,1,0.93,191,1,604,0
TX001716,C00278,814.2,UPI,returning,yearly,success,none,0,0.51,202,1,1361,0
TX001717,C01220,2065.7,UPI,new,monthly,failed,bank_timeout,2,0.83,152,1,1378,1
TX001718,C02964,744.24,NETBANKING,returning,one_time,success,none,0,0.93,171,1,616,0
TX001719,C01888,158.39,NETBANKING,returning,one_time,success,none,0,0.7,173,0,64,0
TX001720,C00484,944.48,UPI,new,one_time,failed,expired_card,3,0.69,351,1,68,0
TX001721,C01266,102.77,UPI,new,yearly,success,none,0,0.73,356,1,531,0
TX001722,C00731,1562.08,UPI,new,one_time,failed,bank_timeout,2,0.92,287,1,15,1
TX001723,C02240,411.87,CARD,new,one_time,failed,bank_timeout,0,0.66,161,1,1260,1
TX001724,C01041,1291.24,UPI,new,yearly,failed,bank_timeout,1,0.86,160,0,1310,1
TX001725,C02572,4080.91,UPI,returning,one_time,success,none,0,0.71,203,1,87,0
TX001726,C00918,424.64,UPI,returning,monthly,success,none,2,0.75,132,0,334,0
TX001727,C02449,3169.27,UPI,returning,monthly,success,none,2,0.84,326,1,690,0
TX001728,C00886,710.96,UPI,new,monthly,success,none,2,0.79,160,1,953,0
TX001729,C02753,6330.88,UPI,returning,monthly,success,none,1,0.84,218,1,1357,0
TX001730,C00022,761.16,UPI,new,monthly,success,none,2,0.85,288,1,861,0
TX001731,C00474,473.19,UPI,returning,monthly,failed,network_error,1,0.67,167,1,43,1
TX001732,C02258,2180.35,WALLET,new,one_time,success,none,0,0.87,285,1,1015,0
TX001733,C02354,709.25,UPI,new,monthly,success,none,1,0.59,112,1,793,0
TX001734,C00704,472.74,UPI,returning,monthly,success,none,0,0.91,160,1,452,0
TX001735,C00687,680.05,NETBANKING,returning,one_time,success,none,0,0.89,233,1,1182,0
TX001736,C00285,1048.79,NETBANKING,returning,one_time,success,none,0,0.84,270,1,716,0
TX001737,C00716,4197.23,UPI,returning,one_time,success,none,2,0.87,24,1,1052,0
TX001738,C00763,158.52,CARD,returning,monthly,success,none,1,0.6,223,1,1173,0
TX001739,C01251,1122.24,UPI,returning,one_time,success,none,3,0.96,24,1,1332,0
TX001740,C00948,2048.58,CARD,returning,monthly,success,none,2,0.83,294,1,957,0
TX001741,C02429,1330.68,WALLET,new,one_time,success,none,2,0.95,70,0,538,0
TX001742,C02508,4063.77,UPI,new,one_time,failed,expired_card,1,0.61,54,1,1331,0
TX001743,C01031,1018.06,UPI,returning,one_time,success,none,3,0.98,293,1,1268,0
TX001744,C00029,911.83,UPI,new,monthly,failed,insufficient_funds,0,0.85,189,0,1084,1
TX001745,C00907,1982.93,CARD,returning,one_time,failed,bank_timeout,3,0.75,113,1,169,1
TX001746,C02927,1211.14,CARD,new,one_time,success,none,1,0.79,40,1,274,0
TX001747,C02127,742.18,CARD,returning,yearly,success,none,2,0.84,14,1,945,0
TX001748,C02995,1837.47,UPI,returning,monthly,failed,network_error,3,0.82,167,0,286,0
TX001749,C02507,571.05,UPI,new,yearly,success,none,1,0.67,148,1,393,0
TX001750,C00570,595.16,CARD,returning,monthly,failed,card_declined,0,0.9,94,1,431,1
TX001751,C02007,646.78,UPI,returning,yearly,success,none,2,0.64,263,1,1471,0
TX001752,C01454,4243.18,UPI,returning,monthly,failed,expired_card,1,0.83,215,1,192,0
TX001753,C00738,100.0,UPI,new,yearly,failed,insufficient_funds,0,0.82,311,1,1082,1
TX001754,C00516,1628.8,CARD,returning,one_time,failed,expired_card,2,0.72,52,1,1269,1
TX001755,C02001,1134.87,CARD,new,one_time,success,none,3,0.79,64,1,677,0
TX001756,C02445,204.21,NETBANKING,returning,one_time,success,none,2,0.91,190,0,1058,0
TX001757,C00039,1494.77,UPI,returning,yearly,failed,insufficient_funds,0,0.7,233,1,1379,0
TX001758,C00887,1764.73,NETBANKING,returning,monthly,failed,insufficient_funds,1,0.85,21,1,1217,1
TX001759,C02845,1977.6,CARD,new,one_time,success,none,0,0.98,283,1,224,0
TX001760,C02205,100.0,UPI,returning,monthly,success,none,2,0.96,286,1,1370,0
TX001761,C01099,4300.08,UPI,returning,monthly,success,none,0,0.86,85,0,1185,0
TX001762,C02932,524.4,UPI,new,yearly,success,none,2,0.63,166,1,892,0
TX001763,C01824,2178.88,WALLET,returning,monthly,success,none,0,0.88,343,1,1061,0
TX001764,C01711,2300.94,UPI,returning,monthly,success,none,1,0.8,99,1,988,0
TX001765,C00974,456.37,UPI,returning,one_time,failed,card_declined,0,0.45,21,1,249,1
TX001766,C01563,2122.73,UPI,returning,monthly,success,none,2,0.86,294,0,1308,0
TX001767,C02897,745.84,NETBANKING,new,yearly,success,none,3,0.7,73,1,91,0
TX001768,C02796,138.19,UPI,new,monthly,failed,insufficient_funds,1,0.95,212,1,916,1
TX001769,C00989,3525.37,UPI,new,monthly,success,none,3,0.58,184,1,1292,0
TX001770,C00021,505.2,UPI,new,one_time,success,none,2,0.71,237,1,552,0
TX001771,C02351,466.62,UPI,returning,one_time,failed,card_declined,1,0.78,336,1,389,1
TX001772,C00869,732.84,UPI,new,one_time,success,none,2,0.77,96,1,478,0
TX001773,C00084,1439.77,UPI,new,monthly,success,none,3,0.78,83,1,39,0
TX001774,C01683,1035.59,NETBANKING,returning,monthly,failed,bank_timeout,3,0.95,82,1,1344,1
TX001775,C01977,1897.07,NETBANKING,returning,yearly,failed,expired_card,2,0.73,284,1,598,1
TX001776,C01411,287.3,CARD,returning,monthly,failed,insufficient_funds,2,0.8,251,1,670,1
TX001777,C01531,521.97,UPI,returning,one_time,success,none,1,1.0,314,0,990,0
TX001778,C00570,976.53,CARD,returning,one_time,success,none,2,0.81,97,1,1247,0
TX001779,C00934,7316.5,UPI,new,monthly,success,none,3,0.82,306,1,390,0
TX001780,C01981,978.66,UPI,returning,monthly,success,none,0,0.73,20,1,574,0
TX001781,C01856,3246.14,NETBANKING,returning,monthly,success,none,3,0.77,165,1,265,0
TX001782,C00793,1139.74,NETBANKING,returning,monthly,success,none,2,0.8,80,1,671,0
TX001783,C00792,676.1,CARD,returning,one_time,success,none,3,0.68,75,1,1267,0
TX001784,C01810,856.86,NETBANKING,returning,one_time,success,none,2,0.5,290,1,598,0
TX001785,C01295,926.65,WALLET,returning,one_time,success,none,1,0.78,270,1,1017,0
TX001786,C02540,2005.49,CARD,new,one_time,failed,card_declined,2,0.84,214,1,1497,1
TX001787,C02256,4335.58,CARD,returning,monthly,success,none,2,0.95,276,1,991,0
TX001788,C01608,1571.33,CARD,returning,monthly,success,none,2,0.95,39,1,21,0
TX001789,C01084,3594.2,UPI,returning,yearly,success,none,2,0.62,269,1,1073,0
TX001790,C02478,417.89,UPI,returning,yearly,success,none,2,0.92,197,1,480,0
TX001791,C00985,724.42,CARD,new,monthly,success,none,3,0.64,221,1,184,0
TX001792,C01681,531.5,UPI,new,monthly,success,none,3,0.88,109,1,1389,0
TX001793,C00520,1501.84,UPI,new,monthly,success,none,0,0.85,188,1,1110,0
TX001794,C00591,765.89,UPI,new,one_time,success,none,0,0.72,150,1,158,0
TX001795,C01051,2275.09,UPI,returning,yearly,failed,bank_timeout,1,0.76,42,0,497,1
TX001796,C01710,432.25,WALLET,new,monthly,success,none,1,0.96,198,1,106,0
TX001797,C02036,1144.85,CARD,returning,yearly,success,none,0,0.96,123,0,1233,0
TX001798,C02247,2179.52,UPI,returning,yearly,success,none,3,0.84,16,1,128,0
TX001799,C02435,139.03,WALLET,returning,monthly,success,none,1,0.73,343,1,16,0
TX001800,C00349,9151.12,NETBANKING,new,one_time,success,none,0,0.82,187,1,351,0
TX001801,C00960,826.21,UPI,returning,monthly,failed,expired_card,3,0.86,21,1,875,1
TX001802,C01964,144.74,NETBANKING,new,monthly,success,none,0,0.85,292,1,1463,0
TX001803,C00693,1284.46,UPI,returning,monthly,success,none,1,0.83,126,1,1299,0
TX001804,C01560,1133.93,UPI,returning,one_time,failed,bank_timeout,1,0.91,106,0,67,1
TX001805,C00378,1010.4,UPI,returning,monthly,success,none,2,0.82,265,0,1420,0
TX001806,C02947,2954.81,CARD,new,yearly,success,none,0,0.95,268,1,994,0
TX001807,C02964,2315.65,UPI,returning,yearly,success,none,0,0.63,278,0,27,0
TX001808,C00527,1477.16,CARD,new,one_time,failed,network_error,0,0.79,215,1,1303,1
TX001809,C02782,1720.13,CARD,new,yearly,success,none,1,0.67,296,1,833,0
TX001810,C02254,987.96,UPI,returning,one_time,failed,expired_card,3,0.81,305,1,797,1
TX001811,C02503,6473.62,UPI,returning,monthly,success,none,0,0.87,239,1,1349,0
TX001812,C01260,249.84,UPI,new,one_time,success,none,3,0.97,104,1,967,0
TX001813,C01876,1260.99,UPI,returning,yearly,failed,card_declined,0,0.88,332,1,852,1
TX001814,C01764,1170.31,CARD,new,monthly,success,none,1,0.65,59,1,488,0
TX001815,C00521,2473.23,CARD,new,one_time,success,none,3,0.8,11,0,257,0
TX001816,C01702,471.61,CARD,returning,one_time,success,none,0,0.85,318,1,898,0
TX001817,C01017,191.78,UPI,new,one_time,success,none,3,0.94,88,1,946,0
TX001818,C02774,1282.83,CARD,new,monthly,success,none,0,0.75,90,1,1479,0
TX001819,C01014,1452.77,NETBANKING,new,yearly,success,none,2,0.94,280,1,529,0
TX001820,C02549,4863.92,WALLET,new,monthly,success,none,2,0.76,62,1,480,0
TX001821,C00117,307.86,NETBANKING,new,monthly,failed,insufficient_funds,2,0.9,307,1,908,0
TX001822,C02434,3479.67,CARD,returning,monthly,success,none,0,0.41,332,1,42,0
TX001823,C01368,11700.82,UPI,returning,yearly,success,none,3,0.91,267,1,488,0
TX001824,C00584,751.62,CARD,returning,monthly,success,none,2,0.82,95,0,1280,0
TX001825,C00395,301.59,NETBANKING,returning,one_time,failed,card_declined,1,0.9,122,1,105,1
TX001826,C01088,729.99,UPI,returning,monthly,success,none,3,0.6,134,1,566,0
TX001827,C02769,1112.1,UPI,returning,one_time,success,none,2,0.76,102,1,1011,0
TX001828,C00072,1927.13,UPI,returning,yearly,failed,card_declined,1,0.86,116,1,1208,1
TX001829,C00274,607.05,CARD,new,one_time,success,none,1,0.87,270,1,997,0
TX001830,C02014,5193.68,UPI,new,one_time,success,none,1,0.92,122,1,287,0
TX001831,C01344,359.77,UPI,returning,one_time,success,none,0,0.75,146,0,1095,0
TX001832,C00338,192.63,NETBANKING,new,monthly,success,none,1,0.96,226,0,1266,0
TX001833,C01390,3316.65,CARD,returning,one_time,success,none,3,0.85,199,1,198,0
TX001834,C00607,112.77,UPI,returning,yearly,failed,card_declined,3,0.62,67,0,561,0
TX001835,C00166,894.15,UPI,new,one_time,success,none,0,0.92,42,1,1447,0
TX001836,C01568,24777.25,UPI,returning,one_time,success,none,1,0.86,259,0,1133,0
TX001837,C02059,1083.51,UPI,new,one_time,success,none,3,0.78,123,1,1460,0
TX001838,C01325,357.53,UPI,returning,one_time,success,none,0,0.59,11,1,700,0
TX001839,C00729,1035.46,UPI,returning,one_time,success,none,1,0.89,86,1,1322,0
TX001840,C02849,1042.31,CARD,returning,one_time,failed,expired_card,3,0.78,333,1,875,0
TX001841,C02044,1287.75,CARD,new,one_time,failed,expired_card,1,0.64,270,1,643,1
TX001842,C00102,2126.56,UPI,new,one_time,success,none,0,0.64,308,1,1307,0
TX001843,C01416,387.95,UPI,returning,one_time,success,none,2,0.86,307,1,929,0
TX001844,C00779,5928.63,NETBANKING,returning,monthly,success,none,3,0.75,326,1,681,0
TX001845,C00214,1401.24,UPI,new,one_time,failed,network_error,1,0.89,270,1,279,1
TX001846,C01112,2268.32,UPI,new,one_time,success,none,1,0.97,337,1,752,0
TX001847,C01577,585.14,CARD,new,one_time,success,none,2,0.91,171,1,819,0
TX001848,C02449,3969.45,CARD,returning,monthly,success,none,1,0.69,206,1,1060,0
TX001849,C02636,848.06,UPI,returning,one_time,failed,bank_timeout,0,0.84,65,1,35,1
TX001850,C02937,1447.44,CARD,new,monthly,success,none,0,0.77,248,1,295,0
TX001851,C01696,431.34,CARD,new,yearly,success,none,1,0.88,200,1,506,0
TX001852,C00592,404.67,NETBANKING,returning,one_time,success,none,1,0.96,233,1,656,0
TX001853,C01334,2182.45,UPI,returning,one_time,success,none,3,0.81,275,1,99,0
TX001854,C01110,703.73,CARD,returning,one_time,success,none,0,0.83,69,1,1090,0
TX001855,C02140,466.93,UPI,returning,one_time,success,none,3,0.77,230,1,289,0
TX001856,C02721,576.41,CARD,new,one_time,success,none,2,0.88,211,1,148,0
TX001857,C00714,2206.04,CARD,returning,monthly,success,none,3,0.67,11,1,1322,0
TX001858,C00936,584.62,UPI,returning,yearly,success,none,1,0.9,104,1,997,0
TX001859,C01952,974.91,NETBANKING,returning,one_time,failed,card_declined,3,0.97,111,1,1094,0
TX001860,C00242,1113.24,UPI,returning,one_time,failed,network_error,3,0.69,243,1,1219,1
TX001861,C02044,161.2,UPI,returning,monthly,failed,network_error,3,0.87,73,1,1370,1
TX001862,C00002,251.86,UPI,returning,one_time,failed,expired_card,0,0.93,309,1,224,1
